id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds
15184,west coast eagles,8,1990-05-20,1990,H,brisbane bears,4.9 8.13 14.19 16.26,122,2.1 5.4 6.7 9.9,63,W,59,Domain Stadium,20457.0,16,26,9,9
15197,west coast eagles,21,1990-08-26,1990,A,brisbane bears,4.4 9.7 11.10 14.16,100,1.2 5.5 7.8 8.11,59,W,41,People First Stadium,7286.0,14,16,8,11
15213,west coast eagles,12,1991-06-09,1991,A,brisbane bears,6.7 10.11 17.14 21.19,145,4.2 7.3 9.6 14.9,93,W,52,People First Stadium,5728.0,21,19,14,9
15232,west coast eagles,5,1992-04-18,1992,A,brisbane bears,4.5 6.10 10.13 13.14,92,3.2 6.5 10.6 14.8,92,D,0,People First Stadium,6923.0,13,14,14,8
15550,western bulldogs,18,1988-07-31,1988,H,brisbane bears,1.5 4.8 7.11 11.18,84,2.4 3.8 5.10 5.13,43,W,41,Western Oval,11694.0,11,18,5,13
15257,west coast eagles,4,1993-04-18,1993,H,brisbane bears,3.3 4.6 7.11 14.14,98,2.3 3.6 4.8 6.10,46,W,52,Domain Stadium,30032.0,14,14,6,10
15560,western bulldogs,6,1989-05-07,1989,A,brisbane bears,2.5 3.7 5.13 6.15,51,0.3 5.5 7.8 8.11,59,L,-8,People First Stadium,5134.0,6,15,8,11
15286,west coast eagles,12,1994-06-12,1994,H,brisbane bears,3.6 6.8 9.9 11.12,78,3.1 7.2 9.3 10.9,69,W,9,Domain Stadium,23492.0,11,12,10,9
15310,west coast eagles,10,1995-06-04,1995,H,brisbane bears,4.3 7.4 11.5 17.10,112,2.1 3.3 8.4 10.7,67,W,45,Domain Stadium,26261.0,17,10,10,7
15326,west coast eagles,2,1996-04-06,1996,H,brisbane bears,1.3 5.5 9.7 11.11,77,4.2 9.3 11.5 16.7,103,L,-26,WACA,29213.0,11,11,16,7
15341,west coast eagles,17,1996-07-27,1996,A,brisbane bears,5.3 12.5 15.7 17.14,116,4.2 11.4 17.12 25.13,163,L,-47,The Gabba,15772.0,17,14,25,13
15585,western bulldogs,9,1990-05-26,1990,A,brisbane bears,0.1 7.5 13.10 19.11,125,3.2 3.4 4.7 8.8,56,W,69,People First Stadium,6628.0,19,11,8,8
15598,western bulldogs,22,1990-09-01,1990,H,brisbane bears,5.8 10.13 13.16 16.21,117,1.0 4.2 9.2 15.6,96,W,21,Western Oval,11371.0,16,21,15,6
14593,st kilda saints,4,1994-04-17,1994,A,brisbane bears,2.1 9.3 10.7 15.8,98,4.6 8.9 17.11 22.19,151,L,-53,The Gabba,11290.0,15,8,22,19
14579,st kilda saints,11,1993-06-12,1993,H,brisbane bears,5.1 8.2 14.6 20.10,130,1.3 4.4 7.5 11.9,75,W,55,Waverley Park,11748.0,20,10,11,9
14619,st kilda saints,8,1995-05-21,1995,A,brisbane bears,3.0 8.2 12.7 14.10,94,9.2 11.9 14.12 17.13,115,L,-21,The Gabba,7648.0,14,10,17,13
14949,sydney swans,23,1992-08-22,1992,A,brisbane bears,1.3 1.6 3.11 9.16,70,5.2 9.10 15.11 19.15,129,L,-59,People First Stadium,4349.0,9,16,19,15
14971,sydney swans,1,1994-03-27,1994,A,brisbane bears,6.8 8.11 9.13 12.17,89,1.6 4.13 8.17 13.21,99,L,-10,The Gabba,7901.0,12,17,13,21
15134,west coast eagles,3,1988-04-17,1988,A,brisbane bears,10.5 13.12 21.16 29.18,192,2.1 3.6 6.10 10.14,74,W,118,"WACA
",16354.0,29,18,10,14
10266,adelaide crows,24,1992-08-29,1992,A,collingwood magpies,1.3 7.9 8.11 11.16,82,4.1 5.3 10.7 13.9,87,L,-5,Victoria Park,28990.0,11,16,13,9
10312,adelaide crows,1,1995-03-31,1995,A,north melbourne kangaroos,2.3 4.10 7.14 10.16,76,1.4 4.6 6.10 11.13,79,L,-3,Melbourne Cricket Ground,24882.0,10,16,11,13
10314,adelaide crows,3,1995-04-16,1995,H,st kilda saints,3.5 6.10 9.11 13.14,92,1.2 2.3 2.7 3.8,26,W,66,AAMI Stadium,38046.0,13,14,3,8
15628,western bulldogs,9,1992-05-17,1992,A,brisbane bears,4.4 6.10 7.15 11.18,84,3.0 4.1 5.5 6.6,42,W,42,People First Stadium,3059.0,11,18,6,6
10406,adelaide crows,PF,1998-09-19,1998,H,western bulldogs,5.6 13.8 18.11 24.17,161,2.5 7.10 9.13 13.15,93,W,68,Melbourne Cricket Ground,67557.0,24,17,13,15
15642,western bulldogs,24,1992-08-29,1992,H,brisbane bears,3.2 9.7 11.10 19.17,131,4.1 5.2 10.6 11.8,74,W,57,Western Oval,15390.0,19,17,11,8
10408,adelaide crows,1,1999-03-27,1999,H,western bulldogs,2.0 4.2 8.3 12.6,78,4.5 6.8 10.12 13.13,91,L,-13,AAMI Stadium,39135.0,12,6,13,13
10409,adelaide crows,2,1999-04-03,1999,A,hawthorn hawks,2.4 4.8 6.11 8.12,60,2.0 6.2 7.3 8.8,56,W,4,Waverley Park,29135.0,8,12,8,8
10410,adelaide crows,3,1999-04-11,1999,H,st kilda saints,1.2 4.5 10.8 14.12,96,3.2 5.8 8.10 11.15,81,W,15,AAMI Stadium,41708.0,14,12,11,15
10411,adelaide crows,4,1999-04-17,1999,A,brisbane lions,3.2 6.5 7.5 8.6,54,3.2 6.3 11.7 17.13,115,L,-61,The Gabba,21360.0,8,6,17,13
10412,adelaide crows,5,1999-04-25,1999,H,sydney swans,2.6 8.9 15.12 23.17,155,3.3 7.4 8.6 11.8,74,W,81,AAMI Stadium,42641.0,23,17,11,8
10413,adelaide crows,6,1999-05-02,1999,H,port adelaide power,5.2 8.5 14.6 18.7,115,2.5 4.11 8.13 12.15,87,W,28,AAMI Stadium,45615.0,18,7,12,15
10414,adelaide crows,7,1999-05-09,1999,A,north melbourne kangaroos,2.2 8.3 11.8 12.13,85,10.3 15.4 20.5 22.9,141,L,-56,Melbourne Cricket Ground,22006.0,12,13,22,9
10415,adelaide crows,8,1999-05-16,1999,A,west coast eagles,2.1 4.2 7.5 11.6,72,4.5 10.6 13.8 19.12,126,L,-54,Domain Stadium,32484.0,11,6,19,12
10416,adelaide crows,9,1999-05-22,1999,H,richmond tigers,2.3 6.7 8.11 9.13,67,2.1 6.2 9.4 12.6,78,L,-11,AAMI Stadium,38151.0,9,13,12,6
10417,adelaide crows,10,1999-06-04,1999,H,essendon bombers,2.2 5.3 6.8 8.13,61,5.4 9.10 12.11 16.13,109,L,-48,AAMI Stadium,39389.0,8,13,16,13
10418,adelaide crows,11,1999-06-13,1999,A,fremantle dockers,3.0 9.5 11.7 12.11,83,8.3 10.3 13.8 18.14,122,L,-39,Domain Stadium,23814.0,12,11,18,14
15657,western bulldogs,13,1993-06-26,1993,H,brisbane bears,4.3 7.7 13.12 17.19,121,3.3 5.5 8.7 14.9,93,W,28,Western Oval,15397.0,17,19,14,9
10420,adelaide crows,13,1999-06-27,1999,A,melbourne demons,5.4 7.9 11.10 13.13,91,4.0 8.6 14.9 16.13,109,L,-18,Melbourne Cricket Ground,23371.0,13,13,16,13
10421,adelaide crows,14,1999-07-04,1999,H,geelong cats,7.3 10.5 17.8 25.9,159,2.1 4.3 9.7 14.12,96,W,63,AAMI Stadium,40209.0,25,9,14,12
10422,adelaide crows,15,1999-07-10,1999,A,carlton blues,3.3 9.8 9.10 13.10,88,4.6 10.6 15.11 20.16,136,L,-48,Princes Park,22720.0,13,10,20,16
15671,western bulldogs,7,1994-05-08,1994,H,brisbane bears,4.2 6.5 9.11 12.14,86,3.0 5.3 5.6 7.7,49,W,37,Western Oval,12181.0,12,14,7,7
15685,western bulldogs,22,1994-08-21,1994,A,brisbane bears,5.3 7.8 10.12 14.14,98,2.2 4.5 10.8 13.10,88,W,10,The Gabba,10572.0,14,14,13,10
10425,adelaide crows,18,1999-07-31,1999,A,st kilda saints,5.1 7.4 12.6 15.9,99,3.4 6.7 7.10 9.12,66,W,33,Waverley Park,20131.0,15,9,9,12
10426,adelaide crows,19,1999-08-08,1999,H,brisbane lions,2.2 4.4 5.4 6.8,44,1.3 3.10 6.14 11.17,83,L,-39,AAMI Stadium,33398.0,6,8,11,17
10427,adelaide crows,20,1999-08-15,1999,A,sydney swans,2.0 3.6 3.6 5.11,41,6.2 12.4 19.7 25.9,159,L,-118,Sydney Cricket Ground,34299.0,5,11,25,9
15,adelaide crows,15,2000-06-17,2000,A,carlton blues,0.2 6.3 8.8 14.12,96,8.1 11.3 16.5 19.6,120,L,-24,Princes Park,25563.0,14,12,19,6
16,adelaide crows,16,2000-06-25,2000,A,western bulldogs,1.3 3.7 7.11 10.14,74,7.1 9.4 13.7 21.9,135,L,-61,Marvel Stadium,22229.0,10,14,21,9
17,adelaide crows,17,2000-07-02,2000,H,collingwood magpies,6.1 13.6 18.10 22.15,147,7.4 9.6 12.10 16.13,109,W,38,AAMI Stadium,40171.0,22,15,16,13
18,adelaide crows,18,2000-07-08,2000,A,geelong cats,3.4 6.8 9.13 14.18,102,7.2 11.6 14.6 17.7,109,L,-7,GMHBA Stadium,20480.0,14,18,17,7
15702,western bulldogs,13,1995-07-01,1995,H,brisbane bears,3.0 5.4 8.8 9.15,69,4.1 7.2 8.4 8.5,53,W,16,Western Oval,11556.0,9,15,8,5
20,adelaide crows,20,2000-07-23,2000,H,brisbane lions,2.3 5.8 6.11 11.12,78,4.5 7.7 13.8 17.13,115,L,-37,AAMI Stadium,40817.0,11,12,17,13
21,adelaide crows,21,2000-07-29,2000,A,hawthorn hawks,3.4 4.9 6.10 9.13,67,4.1 9.3 12.6 15.8,98,L,-31,Melbourne Cricket Ground,25512.0,9,13,15,8
22,adelaide crows,22,2000-08-06,2000,H,port adelaide power,1.1 8.5 12.8 14.8,92,9.6 10.11 13.16 20.19,139,L,-47,AAMI Stadium,42659.0,14,8,20,19
23,adelaide crows,1,2001-04-01,2001,A,sydney swans,4.1 6.4 7.6 10.14,74,4.3 9.4 16.9 19.12,126,L,-52,Sydney Cricket Ground,31174.0,10,14,19,12
15728,western bulldogs,16,1996-07-20,1996,H,brisbane bears,0.0 1.1 2.2 3.4,22,1.2 2.3 4.8 4.12,36,L,-14,Western Oval,9994.0,3,4,4,12
15620,western bulldogs,24,1991-08-31,1991,A,brisbane bears,2.4 4.9 7.10 14.14,98,3.1 6.4 7.13 8.14,62,W,36,People First Stadium,4721.0,14,14,8,14
15713,western bulldogs,1,1996-03-30,1996,A,brisbane bears,1.3 3.8 4.11 7.12,54,4.4 9.7 15.11 21.15,141,L,-87,The Gabba,14222.0,7,12,21,15
25,adelaide crows,3,2001-04-15,2001,H,port adelaide power,3.2 6.6 10.8 13.10,88,6.4 9.6 17.9 23.15,153,L,-65,AAMI Stadium,40296.0,13,10,23,15
26,adelaide crows,4,2001-04-21,2001,A,carlton blues,4.3 6.4 7.6 9.8,62,1.1 4.1 5.3 8.5,53,W,9,Princes Park,21110.0,9,8,8,5
27,adelaide crows,5,2001-04-28,2001,H,north melbourne kangaroos,5.4 6.7 9.15 12.18,90,1.4 6.7 8.10 10.15,75,W,15,AAMI Stadium,37596.0,12,18,10,15
28,adelaide crows,6,2001-05-06,2001,A,hawthorn hawks,1.7 6.9 9.15 12.19,91,3.1 12.3 14.4 16.8,104,L,-13,UTAS Stadium,17460.0,12,19,16,8
29,adelaide crows,7,2001-05-12,2001,H,fremantle dockers,5.3 6.6 10.15 14.19,103,1.6 5.8 9.9 12.11,83,W,20,AAMI Stadium,38292.0,14,19,12,11
30,adelaide crows,8,2001-05-18,2001,A,richmond tigers,2.6 5.12 14.12 17.18,120,4.1 10.4 11.4 14.8,92,W,28,Melbourne Cricket Ground,29073.0,17,18,14,8
31,adelaide crows,9,2001-05-26,2001,A,brisbane lions,6.4 9.8 16.9 19.13,127,7.2 10.8 15.10 18.14,122,W,5,The Gabba,24122.0,19,13,18,14
45,adelaide crows,EF,2001-09-08,2001,A,carlton blues,1.6 3.6 5.10 6.14,50,5.4 10.8 12.12 17.16,118,L,-68,Melbourne Cricket Ground,53982.0,6,14,17,16
33,adelaide crows,11,2001-06-09,2001,H,western bulldogs,5.3 7.4 9.8 14.13,97,7.4 12.8 13.12 19.13,127,L,-30,AAMI Stadium,38829.0,14,13,19,13
34,adelaide crows,12,2001-06-15,2001,A,essendon bombers,3.1 6.1 8.4 11.7,73,3.3 7.6 13.10 18.14,122,L,-49,Marvel Stadium,38816.0,11,7,18,14
35,adelaide crows,13,2001-06-30,2001,H,collingwood magpies,3.3 10.5 12.9 14.13,97,4.4 9.7 13.8 15.9,99,L,-2,AAMI Stadium,39010.0,14,13,15,9
65,adelaide crows,20,2002-08-18,2002,A,port adelaide power,2.2 6.5 8.6 11.10,76,3.3 7.4 9.7 12.12,84,L,-8,AAMI Stadium,50275.0,11,10,12,12
37,adelaide crows,15,2001-07-13,2001,A,st kilda saints,6.6 11.9 16.14 23.18,156,2.4 6.4 7.5 9.5,59,W,97,Marvel Stadium,26560.0,23,18,9,5
38,adelaide crows,16,2001-07-22,2001,H,sydney swans,3.3 5.10 7.11 7.14,56,0.1 8.2 12.4 16.9,105,L,-49,AAMI Stadium,46852.0,7,14,16,9
39,adelaide crows,17,2001-07-28,2001,A,melbourne demons,6.1 9.3 12.7 15.10,100,1.5 6.8 8.9 12.12,84,W,16,Melbourne Cricket Ground,17566.0,15,10,12,12
40,adelaide crows,18,2001-08-05,2001,A,port adelaide power,6.3 10.6 10.9 15.9,99,3.3 9.5 13.7 16.11,107,L,-8,AAMI Stadium,49846.0,15,9,16,11
41,adelaide crows,19,2001-08-11,2001,H,carlton blues,4.1 8.5 11.10 16.10,106,2.2 2.3 6.4 8.5,53,W,53,AAMI Stadium,44542.0,16,10,8,5
42,adelaide crows,20,2001-08-17,2001,H,north melbourne kangaroos,6.3 14.7 18.10 25.12,162,3.5 7.7 14.7 15.10,100,W,62,Marvel Stadium,25340.0,25,12,15,10
68,adelaide crows,QF,2002-09-07,2002,A,brisbane lions,1.4 2.5 2.9 5.14,44,5.3 8.9 13.11 17.13,115,L,-71,The Gabba,31854.0,5,14,17,13
44,adelaide crows,22,2001-09-01,2001,A,fremantle dockers,3.5 8.9 9.13 11.17,83,4.3 8.9 13.15 17.18,120,L,-37,Domain Stadium,19535.0,11,17,17,18
46,adelaide crows,1,2002-03-31,2002,A,western bulldogs,3.5 9.9 12.12 16.16,112,4.5 8.9 10.15 12.21,93,W,19,Marvel Stadium,18475.0,16,16,12,21
70,adelaide crows,PF,2002-09-21,2002,A,collingwood magpies,2.1 6.7 7.8 9.9,63,2.5 5.7 11.9 13.13,91,L,-28,"Melbourne Cricket Ground
",88960.0,9,9,13,13
48,adelaide crows,3,2002-04-13,2002,H,sydney swans,7.4 12.6 15.10 17.12,114,1.1 4.3 8.3 13.6,84,W,30,AAMI Stadium,42246.0,17,12,13,6
49,adelaide crows,4,2002-04-19,2002,A,essendon bombers,3.1 6.2 8.8 11.15,81,7.2 11.4 17.5 19.8,122,L,-41,Marvel Stadium,40322.0,11,15,19,8
50,adelaide crows,5,2002-04-27,2002,H,port adelaide power,6.1 9.4 11.8 12.10,82,3.0 6.0 10.3 14.6,90,L,-8,AAMI Stadium,49513.0,12,10,14,6
51,adelaide crows,6,2002-05-05,2002,H,richmond tigers,5.0 7.12 9.17 14.21,105,2.3 4.4 8.7 11.7,73,W,32,Marvel Stadium,23355.0,14,21,11,7
52,adelaide crows,7,2002-05-11,2002,H,fremantle dockers,5.2 8.5 14.8 18.10,118,2.1 5.3 8.7 13.11,89,W,29,AAMI Stadium,44058.0,18,10,13,11
53,adelaide crows,8,2002-05-19,2002,A,north melbourne kangaroos,3.1 7.4 10.9 14.9,93,4.4 10.7 12.11 16.14,110,L,-17,Manuka Oval,7671.0,14,9,16,14
56,adelaide crows,11,2002-06-08,2002,H,hawthorn hawks,1.4 3.12 8.14 14.18,102,2.0 5.3 6.7 8.10,58,W,44,AAMI Stadium,42162.0,14,18,8,10
57,adelaide crows,12,2002-06-22,2002,A,melbourne demons,3.4 5.8 9.11 10.13,73,2.3 7.8 12.11 14.14,98,L,-25,Princes Park,12210.0,10,13,14,14
58,adelaide crows,13,2002-06-30,2002,A,west coast eagles,3.2 4.3 9.7 18.9,117,5.2 10.7 15.11 20.15,135,L,-18,Domain Stadium,34937.0,18,9,20,15
59,adelaide crows,14,2002-07-07,2002,H,collingwood magpies,2.4 4.9 9.11 17.14,116,4.6 13.8 18.10 21.12,138,L,-22,AAMI Stadium,46368.0,17,14,21,12
60,adelaide crows,15,2002-07-13,2002,H,st kilda saints,4.3 6.4 10.5 15.9,99,3.0 4.5 7.7 12.9,81,W,18,AAMI Stadium,29895.0,15,9,12,9
62,adelaide crows,17,2002-07-28,2002,A,geelong cats,6.1 7.1 11.3 15.3,93,2.3 7.7 8.13 12.18,90,W,3,GMHBA Stadium,24325.0,15,3,12,18
63,adelaide crows,18,2002-08-04,2002,A,sydney swans,7.5 13.7 16.9 17.14,116,3.3 7.4 11.6 15.8,98,W,18,Sydney Cricket Ground,18766.0,17,14,15,8
64,adelaide crows,19,2002-08-11,2002,H,essendon bombers,5.3 8.7 14.11 18.16,124,3.3 6.5 7.6 11.10,76,W,48,AAMI Stadium,43720.0,18,16,11,10
66,adelaide crows,21,2002-08-25,2002,H,richmond tigers,4.1 6.2 9.7 13.9,87,1.3 5.5 7.7 9.11,65,W,22,AAMI Stadium,42878.0,13,9,9,11
69,adelaide crows,SF,2002-09-14,2002,H,melbourne demons,8.2 12.3 14.5 20.10,130,1.4 8.10 16.15 17.16,118,W,12,Melbourne Cricket Ground,51533.0,20,10,17,16
71,adelaide crows,1,2003-03-30,2003,H,fremantle dockers,6.1 11.5 17.11 22.13,145,1.3 4.7 8.8 13.11,89,W,56,AAMI Stadium,45436.0,22,13,13,11
72,adelaide crows,2,2003-04-05,2003,A,st kilda saints,1.3 5.6 6.10 13.13,91,4.4 9.6 12.7 15.9,99,L,-8,Marvel Stadium,19131.0,13,13,15,9
73,adelaide crows,3,2003-04-13,2003,A,sydney swans,6.6 11.8 13.11 15.13,103,2.3 4.5 9.6 11.10,76,W,27,Sydney Cricket Ground,23651.0,15,13,11,10
74,adelaide crows,4,2003-04-20,2003,H,west coast eagles,4.3 5.9 10.14 15.16,106,3.0 6.4 7.8 10.13,73,W,33,AAMI Stadium,43525.0,15,16,10,13
75,adelaide crows,5,2003-04-26,2003,H,port adelaide power,2.2 5.9 6.10 9.12,66,5.2 7.2 9.5 12.6,78,L,-12,AAMI Stadium,51140.0,9,12,12,6
84,adelaide crows,14,2003-07-05,2003,H,richmond tigers,3.3 4.7 6.10 10.12,72,1.1 3.5 5.5 6.8,44,W,28,AAMI Stadium,44809.0,10,12,6,8
77,adelaide crows,7,2003-05-10,2003,H,collingwood magpies,7.3 8.7 12.10 16.13,109,3.2 7.4 11.5 18.6,114,L,-5,AAMI Stadium,44706.0,16,13,18,6
78,adelaide crows,8,2003-05-17,2003,A,brisbane lions,5.4 8.9 10.14 12.17,89,3.1 7.3 12.8 16.11,107,L,-18,The Gabba,34469.0,12,17,16,11
79,adelaide crows,9,2003-05-25,2003,H,western bulldogs,2.4 7.7 9.10 16.13,109,3.4 8.5 13.9 14.9,93,W,16,AAMI Stadium,44342.0,16,13,14,9
80,adelaide crows,10,2003-06-01,2003,A,geelong cats,1.2 6.4 8.6 11.10,76,3.7 3.8 7.10 8.11,59,W,17,GMHBA Stadium,19608.0,11,10,8,11
81,adelaide crows,11,2003-06-07,2003,A,hawthorn hawks,2.3 4.5 7.8 10.10,70,0.1 5.6 7.6 11.9,75,L,-5,Melbourne Cricket Ground,25841.0,10,10,11,9
82,adelaide crows,12,2003-06-15,2003,H,melbourne demons,6.2 9.7 15.10 21.12,138,1.1 3.2 7.5 10.5,65,W,73,AAMI Stadium,40178.0,21,12,10,5
83,adelaide crows,13,2003-06-29,2003,A,carlton blues,4.3 6.5 11.6 13.14,92,3.5 3.5 4.8 7.8,50,W,42,Princes Park,19242.0,13,14,7,8
85,adelaide crows,15,2003-07-11,2003,H,essendon bombers,4.3 7.7 10.9 13.12,90,1.3 2.4 6.5 7.7,49,W,41,AAMI Stadium,41758.0,13,12,7,7
88,adelaide crows,18,2003-08-03,2003,H,sydney swans,5.5 10.7 12.9 14.13,97,2.2 7.3 11.7 14.9,93,W,4,AAMI Stadium,46945.0,14,13,14,9
86,adelaide crows,16,2003-07-20,2003,A,fremantle dockers,5.5 7.5 11.11 13.12,90,2.1 10.4 10.9 13.13,91,L,-1,Domain Stadium,31225.0,13,12,13,13
90,adelaide crows,20,2003-08-15,2003,A,collingwood magpies,2.1 4.2 5.3 11.5,71,1.5 4.8 11.14 15.18,108,L,-37,Marvel Stadium,45367.0,11,5,15,18
91,adelaide crows,21,2003-08-23,2003,H,north melbourne kangaroos,4.2 6.4 7.4 10.4,64,1.6 4.12 7.15 9.20,74,L,-10,AAMI Stadium,42259.0,10,4,9,20
92,adelaide crows,22,2003-08-31,2003,A,port adelaide power,2.1 8.3 9.4 12.6,78,5.2 6.6 10.8 14.10,94,L,-16,AAMI Stadium,48131.0,12,6,14,10
93,adelaide crows,EF,2003-09-06,2003,H,west coast eagles,3.4 7.6 11.12 16.17,113,1.1 3.4 5.7 8.9,57,W,56,AAMI Stadium,38641.0,16,17,8,9
87,adelaide crows,17,2003-07-27,2003,H,st kilda saints,7.3 11.6 20.8 22.11,143,4.1 7.3 10.4 13.8,86,W,57,AAMI Stadium,44667.0,22,11,13,8
95,adelaide crows,1,2004-03-28,2004,A,north melbourne kangaroos,4.7 4.11 9.13 10.14,74,2.3 8.5 17.7 23.11,149,L,-75,Melbourne Cricket Ground,19231.0,10,14,23,11
96,adelaide crows,2,2004-04-03,2004,H,brisbane lions,1.1 6.8 8.12 11.17,83,8.5 11.7 14.11 15.14,104,L,-21,AAMI Stadium,41095.0,11,17,15,14
97,adelaide crows,3,2004-04-11,2004,A,fremantle dockers,2.3 4.10 6.12 8.16,64,2.2 3.4 7.8 10.13,73,L,-9,Domain Stadium,32575.0,8,16,10,13
98,adelaide crows,4,2004-04-17,2004,H,st kilda saints,6.2 8.3 12.6 15.8,98,5.1 10.2 15.3 18.5,113,L,-15,AAMI Stadium,42219.0,15,8,18,5
99,adelaide crows,5,2004-04-23,2004,A,richmond tigers,4.2 13.4 15.5 21.8,134,2.0 3.2 6.4 9.5,59,W,75,Marvel Stadium,25267.0,21,8,9,5
100,adelaide crows,6,2004-05-02,2004,A,geelong cats,2.3 4.6 6.8 8.10,58,1.0 5.2 11.5 15.11,101,L,-43,GMHBA Stadium,18224.0,8,10,15,11
101,adelaide crows,7,2004-05-08,2004,A,port adelaide power,4.2 11.6 14.14 17.17,119,5.2 7.3 9.7 13.9,87,W,32,AAMI Stadium,44733.0,17,17,13,9
108,adelaide crows,14,2004-07-04,2004,H,melbourne demons,7.1 13.7 16.10 22.13,145,2.5 5.8 8.10 10.13,73,W,72,"AAMI Stadium
",39288.0,22,13,10,13
104,adelaide crows,10,2004-05-29,2004,A,hawthorn hawks,5.2 9.8 14.11 20.13,133,2.6 3.8 5.8 6.11,47,W,86,Melbourne Cricket Ground,22942.0,20,13,6,11
106,adelaide crows,12,2004-06-12,2004,A,west coast eagles,1.4 3.6 4.8 11.10,76,4.3 7.9 11.17 15.18,108,L,-32,Domain Stadium,37580.0,11,10,15,18
107,adelaide crows,13,2004-06-20,2004,H,western bulldogs,7.1 10.4 16.10 20.13,133,3.5 9.7 11.10 15.11,101,W,32,AAMI Stadium,36774.0,20,13,15,11
109,adelaide crows,15,2004-07-10,2004,A,sydney swans,2.2 3.5 3.6 6.9,45,2.1 7.5 8.8 8.10,58,L,-13,Sydney Cricket Ground,28493.0,6,9,8,10
110,adelaide crows,16,2004-07-17,2004,H,fremantle dockers,2.3 6.3 8.5 12.8,80,2.2 7.2 10.8 14.8,92,L,-12,AAMI Stadium,34855.0,12,8,14,8
112,adelaide crows,18,2004-07-30,2004,H,north melbourne kangaroos,0.3 0.10 2.17 5.19,49,1.7 1.8 2.10 5.12,42,W,7,AAMI Stadium,37562.0,5,19,5,12
115,adelaide crows,21,2004-08-21,2004,H,geelong cats,3.7 8.13 12.14 15.19,109,4.3 6.7 10.11 12.15,87,W,22,AAMI Stadium,37576.0,15,19,12,15
116,adelaide crows,22,2004-08-29,2004,H,port adelaide power,2.1 4.2 8.5 9.6,60,5.2 8.6 11.10 12.13,85,L,-25,AAMI Stadium,45473.0,9,6,12,13
117,adelaide crows,1,2005-03-27,2005,H,west coast eagles,3.3 5.7 7.9 7.11,53,1.1 3.4 6.5 9.10,64,L,-11,AAMI Stadium,39055.0,7,11,9,10
149,adelaide crows,8,2006-05-20,2006,A,richmond tigers,2.4 3.6 4.8 9.12,66,3.0 6.3 7.7 10.9,69,L,-3,Marvel Stadium,24461.0,9,12,10,9
119,adelaide crows,3,2005-04-10,2005,H,port adelaide power,3.2 9.5 13.13 18.16,124,1.1 5.2 7.5 8.8,56,W,68,AAMI Stadium,44807.0,18,16,8,8
157,adelaide crows,16,2006-07-21,2006,H,north melbourne kangaroos,4.3 7.6 14.7 19.10,124,1.3 4.4 6.8 7.10,52,W,72,AAMI Stadium,47487.0,19,10,7,10
121,adelaide crows,5,2005-04-23,2005,A,western bulldogs,4.3 9.9 10.10 16.13,109,2.4 6.8 15.9 21.14,140,L,-31,Marvel Stadium,27900.0,16,13,21,14
122,adelaide crows,6,2005-04-30,2005,H,north melbourne kangaroos,3.6 7.7 9.13 10.14,74,2.0 6.0 7.1 10.4,64,W,10,AAMI Stadium,41867.0,10,14,10,4
123,adelaide crows,7,2005-05-06,2005,A,melbourne demons,2.4 5.7 6.11 7.12,54,3.2 5.5 7.7 11.12,78,L,-24,Melbourne Cricket Ground,39475.0,7,12,11,12
124,adelaide crows,8,2005-05-14,2005,H,brisbane lions,1.2 1.5 5.11 8.15,63,2.0 7.1 10.3 11.6,72,L,-9,AAMI Stadium,42357.0,8,15,11,6
126,adelaide crows,10,2005-05-29,2005,H,carlton blues,2.6 5.11 6.15 9.17,71,4.1 6.4 7.7 8.9,57,W,14,AAMI Stadium,43277.0,9,17,8,9
127,adelaide crows,11,2005-06-04,2005,H,essendon bombers,7.2 10.3 17.6 24.7,151,2.1 7.4 7.5 9.9,63,W,88,AAMI Stadium,43486.0,24,7,9,9
128,adelaide crows,12,2005-06-12,2005,A,geelong cats,2.1 4.6 7.6 8.9,57,5.3 5.3 9.4 9.7,61,L,-4,GMHBA Stadium,23506.0,8,9,9,7
130,adelaide crows,14,2005-07-03,2005,H,fremantle dockers,5.3 8.8 13.10 14.10,94,2.1 3.2 8.3 14.4,88,W,6,AAMI Stadium,41794.0,14,10,14,4
131,adelaide crows,15,2005-07-10,2005,A,hawthorn hawks,2.0 4.2 12.3 12.6,78,4.4 4.7 5.7 10.8,68,W,10,UTAS Stadium,16287.0,12,6,10,8
132,adelaide crows,16,2005-07-17,2005,H,western bulldogs,4.2 7.7 11.9 16.13,109,2.0 4.0 5.3 5.5,35,W,74,AAMI Stadium,40264.0,16,13,5,5
133,adelaide crows,17,2005-07-24,2005,A,north melbourne kangaroos,6.2 12.5 16.7 19.8,122,4.2 7.5 10.9 16.13,109,W,13,Marvel Stadium,25263.0,19,8,16,13
134,adelaide crows,18,2005-07-30,2005,H,sydney swans,1.0 3.2 8.4 8.6,54,2.1 4.4 5.5 6.11,47,W,7,AAMI Stadium,45629.0,8,6,6,11
135,adelaide crows,19,2005-08-06,2005,H,melbourne demons,2.4 6.10 8.15 13.22,100,2.1 5.1 7.2 7.4,46,W,54,AAMI Stadium,42843.0,13,22,7,4
