match_id,season,round,match_date,venue,home_team,away_team,home_score,away_score,crowd,margin,result,home_win,home_form_win_rate_last3,home_form_avg_score_for_last3,home_form_avg_score_against_last3,home_form_avg_margin_last3,home_form_win_rate_last5,home_form_avg_score_for_last5,home_form_avg_score_against_last5,home_form_avg_margin_last5,home_form_win_rate_last10,home_form_avg_score_for_last10,home_form_avg_score_against_last10,home_form_avg_margin_last10,home_team_streak_entering_game,home_days_since_last_match,home_games_played_this_season,home_venue_experience,home_points_cum_prior,home_scored_cum_prior,home_conceded_cum_prior,home_percentage_prior,home_ladder_position_prior,home_h2h_win_rate_prior,home_h2h_games_played_prior,away_form_win_rate_last3,away_form_avg_score_for_last3,away_form_avg_score_against_last3,away_form_avg_margin_last3,away_form_win_rate_last5,away_form_avg_score_for_last5,away_form_avg_score_against_last5,away_form_avg_margin_last5,away_form_win_rate_last10,away_form_avg_score_for_last10,away_form_avg_score_against_last10,away_form_avg_margin_last10,away_team_streak_entering_game,away_days_since_last_match,away_games_played_this_season,away_venue_experience,away_points_cum_prior,away_scored_cum_prior,away_conceded_cum_prior,away_percentage_prior,away_ladder_position_prior,away_h2h_win_rate_prior,away_h2h_games_played_prior,form_win_rate_diff_last5,ladder_position_diff,rest_days_diff
19830514_MelbourneDemons,1983,8,1983-05-14,Melbourne Cricket Ground,Melbourne Demons,Fitzroy Lions,87,126,33758.0,-39,A,0.0,1.0,118.33333333333333,92.66666666666667,25.666666666666668,0.6,104.8,97.6,7.2,0.5714285714285714,109.71428571428571,103.28571428571429,6.428571428571429,3.0,7.0,7,4,16,768,723,106.2240663900415,6.0,,0,1.0,114.66666666666667,78.0,36.666666666666664,1.0,113.2,68.4,44.8,0.8571428571428571,109.42857142857143,73.71428571428571,35.714285714285715,6.0,7.0,7,0,24,766,516,148.4496124031008,1.0,,0,-0.4,-5.0,0.0
19830514_CollingwoodMagpies,1983,8,1983-05-14,Waverley Park,Collingwood Magpies,Richmond Tigers,107,59,58780.0,48,H,1.0,0.6666666666666666,97.0,95.0,2.0,0.4,99.0,104.6,-5.6,0.42857142857142855,103.71428571428571,107.0,-3.2857142857142856,2.0,7.0,7,1,12,726,749,96.92923898531375,9.0,,0,0.3333333333333333,110.66666666666667,113.66666666666667,-3.0,0.2,96.2,112.4,-16.2,0.14285714285714285,93.85714285714286,116.71428571428571,-22.857142857142858,-1.0,7.0,7,1,4,657,817,80.41615667074663,11.0,,0,0.2,2.0,0.0
19830514_HawthornHawks,1983,8,1983-05-14,Princes Park,Hawthorn Hawks,Essendon Bombers,137,95,21835.0,42,H,1.0,0.3333333333333333,91.33333333333333,107.0,-15.666666666666666,0.4,108.4,96.2,12.2,0.5714285714285714,106.14285714285714,91.14285714285714,15.0,-2.0,7.0,7,3,16,743,638,116.4576802507837,5.0,,0,1.0,148.66666666666666,94.66666666666667,54.0,0.8,128.6,99.6,29.0,0.7142857142857143,126.28571428571429,97.0,29.285714285714285,4.0,7.0,7,0,20,884,679,130.19145802650957,2.0,,0,-0.4,-3.0,0.0
19830514_GeelongCats,1983,8,1983-05-14,GMHBA Stadium,Geelong Cats,Sydney Swans,84,110,17650.0,-26,A,0.0,0.3333333333333333,90.66666666666667,94.0,-3.3333333333333335,0.6,91.2,81.4,9.8,0.7142857142857143,94.71428571428571,82.57142857142857,12.142857142857142,-1.0,7.0,7,2,20,663,578,114.70588235294117,3.0,,0,0.3333333333333333,123.66666666666667,137.33333333333334,-13.666666666666666,0.2,93.6,144.4,-50.8,0.2857142857142857,89.14285714285714,128.85714285714286,-39.714285714285715,-2.0,6.0,7,0,8,624,902,69.17960088691795,10.0,,0,0.39999999999999997,7.0,1.0
19830514_StKildaSaints,1983,8,1983-05-14,Moorabbin Oval,St Kilda Saints,Carlton Blues,89,145,19016.0,-56,A,0.0,0.0,104.66666666666667,137.0,-32.333333333333336,0.0,87.0,134.4,-47.4,0.0,84.57142857142857,129.0,-44.42857142857143,-7.0,7.0,7,2,0,592,903,65.55924695459579,12.0,,0,0.3333333333333333,99.66666666666667,112.66666666666667,-13.0,0.6,99.0,103.0,-4.0,0.5714285714285714,101.85714285714286,98.57142857142857,3.2857142857142856,1.0,6.0,7,0,16,713,690,103.33333333333333,7.0,,0,-0.6,-5.0,1.0
19830514_NorthMelbourneKangaroos,1983,8,1983-05-14,Aegis Park,North Melbourne Kangaroos,Western Bulldogs,189,74,15556.0,115,H,1.0,0.3333333333333333,124.33333333333333,116.33333333333333,8.0,0.6,137.0,99.4,37.6,0.5714285714285714,118.28571428571429,96.0,22.285714285714285,1.0,7.0,7,2,16,828,672,123.21428571428571,4.0,,0,0.3333333333333333,82.33333333333333,127.66666666666667,-45.333333333333336,0.6,95.2,111.8,-16.6,0.5714285714285714,92.85714285714286,106.71428571428571,-13.857142857142858,-2.0,7.0,7,0,16,650,747,87.01472556894244,8.0,,0,0.0,4.0,0.0
19830521_FitzroyLions,1983,9,1983-05-21,Waverley Park,Fitzroy Lions,Western Bulldogs,99,145,22336.0,-46,A,0.0,1.0,115.0,85.33333333333333,29.666666666666668,1.0,119.0,74.6,44.4,0.875,111.5,75.375,36.125,7.0,7.0,8,1,28,892,603,147.92703150912106,1.0,,0,0.0,68.33333333333333,152.66666666666666,-84.33333333333333,0.4,87.8,133.8,-46.0,0.5,90.5,117.0,-26.5,-3.0,7.0,8,1,16,724,936,77.35042735042735,8.0,,0,0.6,7.0,0.0
19830521_GeelongCats,1983,9,1983-05-21,GMHBA Stadium,Geelong Cats,North Melbourne Kangaroos,84,124,21802.0,-40,A,0.0,0.3333333333333333,82.0,90.33333333333333,-8.333333333333334,0.4,89.2,94.2,-5.0,0.625,93.375,86.0,7.375,-2.0,7.0,8,3,20,747,688,108.57558139534883,6.0,,0,0.6666666666666666,146.33333333333334,98.33333333333333,48.0,0.6,137.8,105.2,32.6,0.625,127.125,93.25,33.875,2.0,7.0,8,0,20,1017,746,136.32707774798928,2.0,,0,-0.19999999999999996,-4.0,0.0
19830521_EssendonBombers,1983,9,1983-05-21,Windy Hill,Essendon Bombers,Melbourne Demons,149,115,19955.0,34,H,1.0,0.6666666666666666,137.66666666666666,99.33333333333333,38.333333333333336,0.8,136.4,107.6,28.8,0.625,122.375,102.0,20.375,-1.0,7.0,8,3,20,979,816,119.97549019607843,4.0,,0,0.6666666666666666,107.0,98.0,9.0,0.6,106.4,100.6,5.8,0.5,106.875,106.125,0.75,-1.0,7.0,8,0,16,855,849,100.70671378091873,7.0,,0,0.20000000000000007,3.0,0.0
19830521_CarltonBlues,1983,9,1983-05-21,Princes Park,Carlton Blues,Hawthorn Hawks,104,96,30660.0,8,H,1.0,0.6666666666666666,126.33333333333333,100.66666666666667,25.666666666666668,0.6,108.6,103.4,5.2,0.625,107.25,97.375,9.875,2.0,7.0,8,3,20,858,779,110.14120667522465,5.0,,0,0.3333333333333333,105.33333333333333,114.33333333333333,-9.0,0.4,101.6,106.8,-5.2,0.625,110.0,91.625,18.375,1.0,7.0,8,4,20,880,733,120.05457025920873,3.0,,0,0.19999999999999996,-2.0,0.0
19830521_StKildaSaints,1983,9,1983-05-21,Moorabbin Oval,St Kilda Saints,Richmond Tigers,108,93,20686.0,15,H,1.0,0.0,88.66666666666667,132.0,-43.333333333333336,0.0,96.4,129.2,-32.8,0.0,85.125,131.0,-45.875,-8.0,7.0,8,3,0,681,1048,64.98091603053435,10.0,,0,0.3333333333333333,92.33333333333333,110.66666666666667,-18.333333333333332,0.2,98.8,115.0,-16.2,0.125,89.5,115.5,-26.0,-2.0,7.0,8,0,4,716,924,77.4891774891775,9.0,,0,-0.2,-1.0,0.0
19830522_SydneySwans,1983,9,1983-05-22,Sydney Cricket Ground,Sydney Swans,Collingwood Magpies,121,100,15305.0,21,H,1.0,0.3333333333333333,107.0,119.66666666666667,-12.666666666666666,0.4,106.6,124.2,-17.6,0.375,91.75,123.25,-31.5,1.0,8.0,8,4,12,734,986,74.4421906693712,2.0,,0,1.0,108.33333333333333,83.0,25.333333333333332,0.6,103.0,97.0,6.0,0.5,104.125,101.0,3.125,3.0,8.0,8,0,16,833,808,103.0940594059406,1.0,,0,-0.19999999999999996,-1.0,0.0
19830528_CollingwoodMagpies,1983,10,1983-05-28,Victoria Park,Collingwood Magpies,Fitzroy Lions,77,93,32820.0,-16,A,0.0,0.6666666666666666,98.33333333333333,87.33333333333333,11.0,0.6,99.6,93.0,6.6,0.4444444444444444,103.66666666666667,103.22222222222223,0.4444444444444444,-1.0,6.0,9,3,16,933,929,100.43057050592034,8.0,,0,0.6666666666666666,100.33333333333333,99.66666666666667,0.6666666666666666,0.8,113.8,93.2,20.6,0.7777777777777778,110.11111111111111,83.11111111111111,27.0,-1.0,7.0,9,0,28,991,748,132.4866310160428,1.0,,0,-0.20000000000000007,-7.0,-1.0
19830528_WesternBulldogs,1983,10,1983-05-28,Western Oval,Western Bulldogs,St Kilda Saints,128,82,19247.0,46,H,1.0,0.3333333333333333,100.33333333333333,125.33333333333333,-25.0,0.4,93.2,134.2,-41.0,0.5555555555555556,96.55555555555556,115.0,-18.444444444444443,1.0,7.0,9,3,20,869,1035,83.96135265700484,7.0,,0,0.3333333333333333,90.66666666666667,115.33333333333333,-24.666666666666668,0.2,102.2,129.8,-27.6,0.1111111111111111,87.66666666666667,126.77777777777777,-39.111111111111114,1.0,7.0,9,0,4,789,1141,69.1498685363716,12.0,,0,0.2,5.0,0.0
19830528_NorthMelbourneKangaroos,1983,10,1983-05-28,Aegis Park,North Melbourne Kangaroos,Carlton Blues,193,82,23425.0,111,H,1.0,1.0,151.66666666666666,83.0,68.66666666666667,0.6,137.2,101.4,35.8,0.6666666666666666,126.77777777777777,92.22222222222223,34.55555555555556,3.0,7.0,9,3,24,1141,830,137.46987951807228,2.0,,0,1.0,132.66666666666666,101.0,31.666666666666668,0.6,109.6,104.6,5.0,0.6666666666666666,106.88888888888889,97.22222222222223,9.666666666666666,3.0,7.0,9,0,24,962,875,109.94285714285714,4.0,,0,0.0,2.0,0.0
19830528_RichmondTigers,1983,10,1983-05-28,Melbourne Cricket Ground,Richmond Tigers,Sydney Swans,106,94,21047.0,12,H,1.0,0.0,88.0,117.33333333333333,-29.333333333333332,0.2,96.8,111.2,-14.4,0.1111111111111111,89.88888888888889,114.66666666666667,-24.77777777777778,-3.0,7.0,9,3,4,809,1032,78.39147286821705,11.0,,0,0.6666666666666666,116.33333333333333,111.0,5.333333333333333,0.6,120.4,119.2,1.2,0.4444444444444444,95.0,120.66666666666667,-25.666666666666668,2.0,6.0,9,1,16,855,1086,78.7292817679558,10.0,,0,-0.39999999999999997,-1.0,1.0
19830528_MelbourneDemons,1983,10,1983-05-28,Waverley Park,Melbourne Demons,Hawthorn Hawks,109,171,23989.0,-62,A,0.0,0.3333333333333333,103.33333333333333,116.66666666666667,-13.333333333333334,0.6,111.4,110.6,0.8,0.4444444444444444,107.77777777777777,110.88888888888889,-3.111111111111111,-2.0,7.0,9,1,16,970,998,97.1943887775551,9.0,,0,0.3333333333333333,108.0,113.66666666666667,-5.666666666666667,0.4,101.4,104.0,-2.6,0.5555555555555556,108.44444444444444,93.0,15.444444444444445,-1.0,7.0,9,1,20,976,837,116.60692951015531,5.0,,0,0.19999999999999996,-4.0,0.0
19830528_EssendonBombers,1983,10,1983-05-28,Windy Hill,Essendon Bombers,Geelong Cats,109,97,20793.0,12,H,1.0,0.6666666666666666,127.0,121.33333333333333,5.666666666666667,0.8,138.0,107.2,30.8,0.6666666666666666,125.33333333333333,103.44444444444444,21.88888888888889,1.0,7.0,9,4,24,1128,931,121.16004296455424,3.0,,0,0.0,78.33333333333333,103.33333333333333,-25.0,0.2,88.0,103.2,-15.2,0.5555555555555556,92.33333333333333,90.22222222222223,2.111111111111111,-3.0,7.0,9,0,20,831,812,102.33990147783251,6.0,,0,0.6000000000000001,3.0,0.0
19830604_CarltonBlues,1983,11,1983-06-04,Waverley Park,Carlton Blues,Essendon Bombers,101,126,60619.0,-25,A,0.0,0.6666666666666666,110.33333333333333,126.0,-15.666666666666666,0.6,113.0,118.2,-5.2,0.6,104.4,106.8,-2.4,-1.0,7.0,10,1,24,1044,1068,97.75280898876404,5.0,,0,0.6666666666666666,117.66666666666667,116.33333333333333,1.3333333333333333,0.8,134.2,102.0,32.2,0.7,123.7,102.8,20.9,2.0,7.0,10,1,28,1237,1028,120.3307392996109,3.0,,0,-0.20000000000000007,-2.0,0.0
19830604_MelbourneDemons,1983,11,1983-06-04,Melbourne Cricket Ground,Melbourne Demons,North Melbourne Kangaroos,125,139,25249.0,-14,A,0.0,0.0,103.66666666666667,148.66666666666666,-45.0,0.4,109.0,122.8,-13.8,0.4,107.9,116.9,-9.0,-3.0,7.0,10,5,16,1079,1169,92.3011120615911,8.0,,0,1.0,168.66666666666666,80.0,88.66666666666667,0.8,151.2,92.2,59.0,0.7,133.4,91.2,42.2,4.0,7.0,10,0,28,1334,912,146.2719298245614,2.0,,0,-0.4,-6.0,0.0
19830604_StKildaSaints,1983,11,1983-06-04,Moorabbin Oval,St Kilda Saints,Collingwood Magpies,144,160,25153.0,-16,A,0.0,0.3333333333333333,93.0,122.0,-29.0,0.2,91.2,123.4,-32.2,0.1,87.1,126.9,-39.8,-1.0,7.0,10,4,4,871,1269,68.6367218282112,10.0,,0,0.3333333333333333,94.66666666666667,91.0,3.6666666666666665,0.6,100.4,92.6,7.8,0.4,101.0,102.2,-1.2,-2.0,7.0,10,0,16,1010,1022,98.82583170254404,7.0,,0,-0.39999999999999997,-3.0,0.0
19830604_FitzroyLions,1983,11,1983-06-04,Junction Oval,Fitzroy Lions,Richmond Tigers,136,114,16153.0,22,H,1.0,0.6666666666666666,106.0,103.0,3.0,0.8,107.4,95.6,11.8,0.8,108.4,82.5,25.9,1.0,7.0,10,4,32,1084,825,131.3939393939394,1.0,,0,0.3333333333333333,86.0,103.0,-17.0,0.4,95.2,106.8,-11.6,0.2,91.5,112.6,-21.1,1.0,7.0,10,0,8,915,1126,81.26110124333925,9.0,,0,0.4,8.0,0.0
19830604_HawthornHawks,1983,11,1983-06-04,Princes Park,Hawthorn Hawks,Geelong Cats,88,95,13482.0,-7,A,0.0,0.6666666666666666,134.66666666666666,102.66666666666667,32.0,0.4,116.6,111.2,5.4,0.6,114.7,94.6,20.1,1.0,7.0,10,5,24,1147,946,121.24735729386892,4.0,,0,0.0,88.33333333333333,114.33333333333333,-26.0,0.2,85.4,100.8,-15.4,0.5,92.8,92.1,0.7,-4.0,7.0,10,1,20,928,921,100.7600434310532,6.0,,0,0.2,2.0,0.0
19830605_SydneySwans,1983,11,1983-06-05,Sydney Cricket Ground,Sydney Swans,Western Bulldogs,121,102,10710.0,19,H,1.0,0.6666666666666666,108.33333333333333,96.66666666666667,11.666666666666666,0.4,107.2,113.0,-5.8,0.4,94.9,119.2,-24.3,-1.0,8.0,10,5,16,949,1192,79.61409395973155,2.0,,0,0.6666666666666666,115.66666666666667,123.33333333333333,-7.666666666666667,0.4,95.6,127.8,-32.2,0.6,99.7,111.7,-12.0,2.0,8.0,10,0,24,997,1117,89.25693822739481,1.0,,0,0.0,-1.0,0.0
19830611_StKildaSaints,1983,12,1983-06-11,Moorabbin Oval,St Kilda Saints,North Melbourne Kangaroos,104,135,16467.0,-31,A,0.0,0.3333333333333333,111.33333333333333,127.0,-15.666666666666666,0.2,99.6,126.8,-27.2,0.1,92.8,132.9,-40.1,-2.0,7.0,11,5,4,1015,1429,71.02869139258223,6.0,0.0,1,1.0,152.0,97.0,55.0,1.0,157.4,91.2,66.2,0.7,137.3,95.0,42.3,5.0,7.0,11,0,32,1473,1037,142.0443587270974,2.0,1.0,1,-0.8,-4.0,0.0
19830611_HawthornHawks,1983,12,1983-06-11,Princes Park,Hawthorn Hawks,Fitzroy Lions,167,134,20708.0,33,H,1.0,0.3333333333333333,118.33333333333333,102.66666666666667,15.666666666666666,0.4,116.6,109.0,7.6,0.5,110.4,92.9,17.5,-1.0,7.0,11,6,24,1235,1041,118.6359269932757,4.0,1.0,1,0.6666666666666666,109.33333333333333,112.0,-2.6666666666666665,0.8,106.0,98.0,8.0,0.9,110.8,80.8,30.0,2.0,7.0,11,1,36,1220,939,129.92545260915867,1.0,0.0,1,-0.4,-3.0,0.0
19830611_EssendonBombers,1983,12,1983-06-11,Windy Hill,Essendon Bombers,Sydney Swans,156,83,20012.0,73,H,1.0,1.0,128.0,104.33333333333333,23.666666666666668,0.8,123.2,112.4,10.8,0.8,125.3,101.8,23.5,3.0,7.0,11,5,32,1363,1129,120.72630646589903,3.0,0.0,1,0.6666666666666666,112.0,102.66666666666667,9.333333333333334,0.6,112.8,108.2,4.6,0.4,95.9,118.4,-22.5,1.0,6.0,11,0,20,1070,1294,82.68933539412674,5.0,1.0,1,0.20000000000000007,2.0,1.0
19830613_CollingwoodMagpies,1983,12,1983-06-13,Waverley Park,Collingwood Magpies,Melbourne Demons,87,68,55380.0,19,H,1.0,0.3333333333333333,112.33333333333333,119.33333333333333,-7.0,0.6,106.4,99.8,6.6,0.4,103.5,104.1,-0.6,1.0,9.0,11,2,20,1170,1166,100.34305317324186,4.0,1.0,1,0.0,116.33333333333333,153.0,-36.666666666666664,0.2,108.8,132.0,-23.2,0.4,107.9,117.3,-9.4,-4.0,9.0,11,2,16,1204,1308,92.04892966360856,5.0,0.0,1,0.39999999999999997,1.0,0.0
19830613_WesternBulldogs,1983,12,1983-06-13,Western Oval,Western Bulldogs,Geelong Cats,102,91,25382.0,11,H,1.0,0.6666666666666666,125.0,100.66666666666667,24.333333333333332,0.4,106.2,115.8,-9.6,0.6,102.4,113.2,-10.8,-1.0,8.0,11,4,24,1099,1238,88.77221324717286,3.0,0.0,1,0.3333333333333333,92.0,107.0,-15.0,0.2,85.4,101.4,-16.0,0.5,91.7,93.4,-1.7,1.0,9.0,11,0,24,1023,1009,101.38751238850347,1.0,1.0,1,0.2,-2.0,-1.0
19830613_RichmondTigers,1983,12,1983-06-13,Melbourne Cricket Ground,Richmond Tigers,Carlton Blues,141,91,48243.0,50,H,1.0,0.3333333333333333,104.33333333333333,112.66666666666667,-8.333333333333334,0.2,96.8,116.4,-19.6,0.2,95.3,112.6,-17.3,-1.0,9.0,11,4,8,1029,1262,81.53724247226624,6.0,0.0,1,0.3333333333333333,95.66666666666667,138.33333333333334,-42.666666666666664,0.6,116.2,124.4,-8.2,0.5,100.9,111.8,-10.9,-2.0,9.0,11,1,24,1145,1194,95.89614740368509,2.0,1.0,1,-0.39999999999999997,-4.0,0.0
19830618_MelbourneDemons,1983,13,1983-06-18,Melbourne Cricket Ground,Melbourne Demons,Richmond Tigers,123,109,28468.0,14,H,1.0,0.0,100.66666666666667,132.33333333333334,-31.666666666666668,0.0,100.8,134.4,-33.6,0.3,102.8,116.0,-13.2,-5.0,5.0,12,6,16,1272,1395,91.18279569892474,8.0,1.0,1,0.6666666666666666,120.33333333333333,107.0,13.333333333333334,0.4,102.6,107.2,-4.6,0.3,99.4,109.8,-10.4,1.0,5.0,12,5,12,1170,1353,86.47450110864744,9.0,0.0,1,-0.4,1.0,0.0
19830618_StKildaSaints,1983,13,1983-06-18,Waverley Park,St Kilda Saints,Essendon Bombers,91,138,30616.0,-47,A,0.0,0.0,110.0,141.0,-31.0,0.2,105.4,132.2,-26.8,0.1,96.2,133.3,-37.1,-3.0,7.0,12,2,4,1119,1564,71.54731457800511,10.0,0.0,1,1.0,130.33333333333334,93.66666666666667,36.666666666666664,0.8,127.0,106.6,20.4,0.8,127.8,103.1,24.7,4.0,7.0,12,2,36,1519,1212,125.33003300330033,2.0,1.0,1,-0.6000000000000001,-8.0,0.0
19830618_GeelongCats,1983,13,1983-06-18,GMHBA Stadium,Geelong Cats,Collingwood Magpies,101,85,25808.0,16,H,1.0,0.3333333333333333,94.33333333333333,99.66666666666667,-5.333333333333333,0.2,90.2,106.6,-16.4,0.4,90.7,94.0,-3.3,-1.0,5.0,12,4,24,1114,1111,100.27002700270027,6.0,1.0,1,0.6666666666666666,108.0,101.66666666666667,6.333333333333333,0.6,106.2,97.0,9.2,0.5,102.6,100.8,1.8,2.0,5.0,12,0,24,1257,1234,101.86385737439223,5.0,0.0,1,-0.39999999999999997,-1.0,0.0
19830618_FitzroyLions,1983,13,1983-06-18,Junction Oval,Fitzroy Lions,North Melbourne Kangaroos,220,70,19770.0,150,H,1.0,0.6666666666666666,121.0,119.33333333333333,1.6666666666666667,0.6,117.6,118.0,-0.4,0.8,115.4,93.2,22.2,-1.0,7.0,12,5,36,1354,1106,122.42314647377938,3.0,1.0,1,1.0,155.66666666666666,103.66666666666667,52.0,1.0,156.0,93.8,62.2,0.8,146.5,96.6,49.9,6.0,7.0,12,0,36,1608,1141,140.9290096406661,1.0,0.0,1,-0.4,-2.0,0.0
19830618_CarltonBlues,1983,13,1983-06-18,Princes Park,Carlton Blues,Western Bulldogs,171,82,23701.0,89,H,1.0,0.0,91.33333333333333,153.33333333333334,-62.0,0.4,104.6,129.0,-24.4,0.5,101.8,116.0,-14.2,-3.0,5.0,12,4,24,1236,1335,92.58426966292134,7.0,0.0,1,0.6666666666666666,110.66666666666667,98.0,12.666666666666666,0.6,110.2,116.4,-6.2,0.6,102.7,114.1,-11.4,1.0,5.0,12,1,28,1201,1329,90.36869826937547,4.0,1.0,1,-0.19999999999999996,-3.0,0.0
19830619_SydneySwans,1983,13,1983-06-19,Sydney Cricket Ground,Sydney Swans,Hawthorn Hawks,78,110,10084.0,-32,A,0.0,0.3333333333333333,99.33333333333333,121.33333333333333,-22.0,0.6,105.8,109.6,-3.8,0.4,99.7,127.0,-27.3,-1.0,8.0,12,6,20,1153,1450,79.51724137931035,2.0,0.0,1,0.6666666666666666,142.0,112.66666666666667,29.333333333333332,0.6,131.8,107.4,24.4,0.5,120.1,101.8,18.3,1.0,8.0,12,0,28,1402,1175,119.31914893617021,1.0,1.0,1,0.0,-1.0,0.0
19830625_MelbourneDemons,1983,14,1983-06-25,Melbourne Cricket Ground,Melbourne Demons,Western Bulldogs,99,85,19306.0,14,H,1.0,0.3333333333333333,105.33333333333333,111.66666666666667,-6.333333333333333,0.2,108.0,131.0,-23.0,0.4,107.2,115.8,-8.6,1.0,7.0,13,7,20,1395,1504,92.75265957446808,9.0,0.0,1,0.3333333333333333,95.33333333333333,127.66666666666667,-32.333333333333336,0.6,111.8,112.8,-1.0,0.5,99.8,123.3,-23.5,-1.0,7.0,13,1,28,1283,1500,85.53333333333333,7.0,1.0,1,-0.39999999999999997,-2.0,0.0
19830625_RichmondTigers,1983,14,1983-06-25,Waverley Park,Richmond Tigers,Geelong Cats,70,69,17339.0,1,H,1.0,0.3333333333333333,121.33333333333333,116.66666666666667,4.666666666666667,0.4,112.6,110.4,2.2,0.3,105.7,112.7,-7.0,-1.0,7.0,13,2,12,1279,1476,86.65311653116531,11.0,0.0,1,0.6666666666666666,95.66666666666667,91.66666666666667,4.0,0.4,93.6,101.6,-8.0,0.4,91.4,97.9,-6.5,1.0,7.0,13,2,28,1215,1196,101.5886287625418,5.0,1.0,1,0.0,-6.0,0.0
19830625_NorthMelbourneKangaroos,1983,14,1983-06-25,Aegis Park,North Melbourne Kangaroos,Sydney Swans,82,50,7404.0,32,H,1.0,0.6666666666666666,114.66666666666667,149.66666666666666,-35.0,0.8,132.2,123.0,9.2,0.7,135.0,114.1,20.9,-1.0,7.0,13,4,36,1678,1361,123.29169728141073,3.0,1.0,1,0.3333333333333333,94.0,122.66666666666667,-28.666666666666668,0.4,99.4,114.8,-15.4,0.4,103.0,119.5,-16.5,-2.0,6.0,13,0,20,1231,1560,78.91025641025641,10.0,0.0,1,0.4,7.0,1.0
19830625_CollingwoodMagpies,1983,14,1983-06-25,Victoria Park,Collingwood Magpies,Carlton Blues,100,45,27788.0,55,H,1.0,0.6666666666666666,110.66666666666667,104.33333333333333,6.333333333333333,0.4,101.8,105.4,-3.6,0.5,102.4,101.2,1.2,-1.0,7.0,13,4,24,1342,1335,100.52434456928839,8.0,0.0,1,0.3333333333333333,121.0,116.33333333333333,4.666666666666667,0.4,109.8,127.6,-17.8,0.5,109.2,115.5,-6.3,1.0,7.0,13,0,28,1407,1417,99.29428369795342,6.0,1.0,1,0.0,-2.0,0.0
19830625_EssendonBombers,1983,14,1983-06-25,Windy Hill,Essendon Bombers,Fitzroy Lions,58,65,22947.0,-7,A,0.0,1.0,140.0,91.66666666666667,48.333333333333336,1.0,135.6,97.4,38.2,0.9,136.0,102.5,33.5,5.0,7.0,13,6,40,1657,1303,127.168073676132,2.0,0.0,1,0.6666666666666666,163.33333333333334,117.0,46.333333333333336,0.6,136.4,114.6,21.8,0.8,127.7,94.6,33.1,1.0,7.0,13,0,40,1574,1176,133.843537414966,1.0,1.0,1,0.4,-1.0,0.0
19830625_HawthornHawks,1983,14,1983-06-25,Princes Park,Hawthorn Hawks,St Kilda Saints,143,74,8188.0,69,H,1.0,0.6666666666666666,121.66666666666667,102.33333333333333,19.333333333333332,0.6,126.4,104.0,22.4,0.5,114.0,105.4,8.6,2.0,6.0,13,7,32,1512,1253,120.67039106145252,4.0,1.0,1,0.0,113.0,144.33333333333334,-31.333333333333332,0.2,105.8,130.8,-25.0,0.1,101.1,130.0,-28.9,-4.0,7.0,13,0,4,1210,1702,71.09283196239718,12.0,0.0,1,0.39999999999999997,8.0,-1.0
19830702_CollingwoodMagpies,1983,15,1983-07-02,Victoria Park,Collingwood Magpies,Essendon Bombers,104,87,33611.0,17,H,1.0,0.6666666666666666,90.66666666666667,71.33333333333333,19.333333333333332,0.6,101.8,90.2,11.6,0.6,100.7,91.6,9.1,1.0,7.0,14,5,28,1442,1380,104.4927536231884,4.0,0.0,1,0.6666666666666666,117.33333333333333,79.66666666666667,37.666666666666664,0.8,117.4,87.4,30.0,0.8,127.7,97.3,30.4,-1.0,7.0,14,0,40,1715,1368,125.36549707602339,1.0,1.0,1,-0.20000000000000007,-3.0,0.0
19830702_GeelongCats,1983,15,1983-07-02,GMHBA Stadium,Geelong Cats,St Kilda Saints,68,120,11501.0,-52,A,0.0,0.3333333333333333,87.0,85.66666666666667,1.3333333333333333,0.4,90.6,90.8,-0.2,0.3,89.3,97.0,-7.7,-1.0,7.0,14,5,28,1284,1266,101.4218009478673,5.0,1.0,1,0.0,89.66666666666667,138.66666666666666,-49.0,0.0,99.0,140.8,-41.8,0.1,100.6,135.3,-34.7,-5.0,7.0,14,0,4,1284,1845,69.59349593495935,10.0,0.0,1,0.4,5.0,0.0
19830702_CarltonBlues,1983,15,1983-07-02,Princes Park,Carlton Blues,Melbourne Demons,67,106,19301.0,-39,A,0.0,0.3333333333333333,102.33333333333333,107.66666666666667,-5.333333333333333,0.2,98.0,128.4,-30.4,0.4,103.8,116.5,-12.7,-1.0,7.0,14,5,28,1452,1517,95.7152274225445,6.0,1.0,1,0.6666666666666666,96.66666666666667,93.66666666666667,3.0,0.4,104.8,118.2,-13.4,0.5,108.1,114.4,-6.3,2.0,7.0,14,0,24,1494,1589,94.02139710509755,8.0,0.0,1,-0.2,2.0,0.0
19830702_WesternBulldogs,1983,15,1983-07-02,Waverley Park,Western Bulldogs,Hawthorn Hawks,60,89,15750.0,-29,A,0.0,0.3333333333333333,89.66666666666667,120.33333333333333,-30.666666666666668,0.4,99.8,112.8,-13.0,0.4,96.5,123.5,-27.0,-2.0,7.0,14,2,28,1368,1599,85.55347091932458,7.0,1.0,1,1.0,140.0,95.33333333333333,44.666666666666664,0.8,135.8,98.0,37.8,0.6,118.6,101.0,17.6,3.0,7.0,14,2,36,1655,1327,124.71740768651092,3.0,0.0,1,-0.4,-4.0,0.0
